.24,PLTM ( Pembangkit  Listrik Tenaga Matahari )
.25,PLTN ( Pembangkit Listrik Tenaga Nuklir )
.26,PLTPB ( Pembangkit Listrik Tenaga Uap )
.3,Transmisi Tenaga Listrik
31,Gardu Induk/Gardu Penghubung/Gardu Trafo
.32,Saluran Udara Tegangan Tinggi
.33,Kabel Bawah Tanah
.4,Distribusi Tenaga Listrik
.41,Gardu Distribusi
.42,Tegangan Rendah
.43,Tegangan Menengah
.44,Jaringan Bawah Tanah
.5,Pengusahaan Listrik
.51,Sambungan Listrik
.52,Penjualan Tenaga Listrik
.53,Tarif Listrik
672,Tenaga Air
673,Tenaga Minyak
674,Tenaga Gas
675,Tenaga Matahari
676,Tenaga Nuklir
677,Tenaga Panas Bumi
678,Tenaga Uap
679,Tenaga Lainya
680,PERALATAN
681,-
682,-
683,-
690,AIR MINUM
691,Intake
    .1,Broncaptering
    .2,Sumur
    .3,Bendungan
   .4,Saringan (screen)
   .5,Pintu air 
   .6,Saluran Pembawa
   .7,Alat Ukur
   .8,Perpompaan
692,Transmisi Air Baku
  .1,Perpipaan
  .2,Katup Udara (Air Relief)
  .3,Katup Penguras (Blow Off)
  .4,Bak Pelepas Tekanan
  .5,Jembatan Pipa
  .6,Syphon
693,Instalasi Pengelolaan
  .1,Bangunan Ukur
  .2,Bangunan Aerasi
  .3,Bangunan Pengendapan
  .4,Bangunan Pembubuh Bahan Kimia
  .5,Bangunan Pengaduk
  .6,Bangunan Saringan
  .7,Perpompaan
  .8,Clear Hell
694,Distribusi
  .1,Reservoir Menara Bawah Tanah
 .11,Menara
 .12,reservoir di Bawah Tanah
  .2,Perpipaan
  .3,Perpompaan
  .4,Jembatan Pipa
  .5,Syphon
  .6,Hydran
 .61,Hydran Umum
 .62,Hydran Kebakaran
  .7,Katup
 .71 ,Katup Udara (Air Relief)
 .72,Katup Pelepas (Blow Off)
   .8,Bak Pelepas Tekanan
695,-
696,-
697,-
698,-
699,-
700,PENGAWASAN
701,Bidang Urusan Dalam
702,Bidang Peralatan
703,Bidang Kekayaan Daerah
704,Bidang Perpustakaan / Dokumentasi / Kearsipan Sandi
705,Bidang Perencanaan
706,Bidang Organisasi / Ketatalaksanaan
707,Bidang Penelitian
708,Bidang Konferensi
709,Bidang Perjalanan Dinas
710,BIDANG PEMERINTAHAN
711,Bidang Pemerintahan Pusat
712,Bidang Pemerintahan Provinsi
713,Bidang Pemerintahan Kabupaten / Kota
714,Bidang Pemerintahan Desa
715,Bidang MPR / DPR
716,Bidang DPRD Provinsi
717,Bidang DPRD Kabupaten / Kota
718,Bidang Hukum
719,Bidang Hubungan Luar Negeri
720,BIDANG POLITIK
721,Bidang Kepartaian 
722,Bidang Organisasi Kemasyarakatan
723,Bidang Organisasi Profesi Dan Fungsional
724,Bidang Organisasi Pemuda
725,"Bidang Organisasi Buruh, Tani, Dan Nelayan"
726,Bidang Organisasi Wanita
727,Bidang Pemilihan Umum
730,BIDANG KEAMANAN/KETERTIBAN
731,Bidang Pertahanan
732,Bidang Kemiliteran
733,Bidang Perlindungan Masyarakat
734,Bidang Kemanan
735,bidang Kejahatan
736,Bidang Bencana
737,Bidang Kecelakaan
738,-
739,-
740,BIDANG KESEJAHTERAAN RAKYAT
741,Bidang Pembagunan Desa
742,Bidang Pendidikan
743,Bidang Kebudayaan
744,Bidang Kesehatan
745,Bidang Agama
746,Bidang Sosial
747,Bidang Kependudukan
748,Bidang Media Massa
749,-
750,BIDANG PEREKONOMIAN
751,Bidang Perdagangan
752,Bidang Pertanian
753,Bidang Perindustrian
754,Bidang Pertambangan / Kesamudraan
755,Bidang Perhubungan
756,Bidang Tenaga Kerja
757,Bidang Permodalan
758,Bidang Perbankan / Moneter
759,Bidang Agraria
760,BIDANG PEKERJAAN UMUM
761,Bidang Pengairan
762,Bidang Jalan
763,Bidang Jembatan
764,Bidang Bangunan
765,Bidang Tata Kota
766,Bidang Lingkungan
767,Bidang Ketenagaan
768,Bidang Peralatan
769,Bidang Air Minum
770,-
771,-
772,-
780,BIDANG KEPEGAWAIAN
781,Bidang Pengadaan Pegawai
782,Bidang Mutasi Pegawai
783,Bidang Kedudukan Pegawai
784,Bidang Kesejahteran Pegawai
785,Bidang Cuti
786,Bidang Penilaian 
787,Bidang Tata Usaha Kepegawaian
788,Bidang Pemberhentian Pegawai
789,Bidang Pendidikan Pegawai
790,BIDANG KEUANGAN
791,Bidang Anggaran
792,Bidang Otorisasi
793,Bidang Verifikasi
794,Bidang Pembukuan
795,Bidang Perbendaharaan
796,Bidang Pembina Kebendaharaan
797,Bidang Pendapatan
798,-
799,Bidang Bendaharaan
800,KEPEGAWAIAN
,Klasifikasi Disini: Kebijaksanaan Kepegawaian
   .1,Perencanaan
   .2,Penelitian
.043,Pengaduan
  .05,Tim
  .07,Statistik
  .08,Peraturan Perundang-Undangan
810,PENGADAAN
,"Meliputi: Lamaran, Pengujian Kesehatan, Dan Pengangkatan Calon Pegawai"
811,Lamaran
   .1,Testing
   .2,Screening
   .3,Panggilan
812,Pengujian Kesehatan
813,Pengangkatan Calon Pegawai
   .1,Pengangkatan Calon Pegawai Golongan 1
   .2,Pengangkatan Calon Pegawai Golongan II
   .3,Pengangkatan Calon Pegawai Golongan III
   .4,Pengangkatan Calon Pegawai Golongan IV
   .5,Pengangkatan Calon Guru Inpres
814,Pengangkatan Tenaga Lepas
   .1,Pengangkatan Tenaga Bulanan / Tenaga Kontrak
   .2,Pengangkatan Tenaga Harian 
   .3,Pengangkatan Tenaga Pensiunan
815,-
816,-
817,-
820,MUTASI
,"Meliputi: Pengangkatan, Kenaikan Gaji Berkala, Kenaikan Pangkat, Pemindahan, Pelimpahan Datasering, Tugas Belajar Dan Wajib Militer"
821,Pengangkatan
    .1,Pengangkatan Menjadi Pegawai Negeri Tetap 
  .11,Pengangkatan Menjadi Pegawai Negeri Golongan 1
  .12,Pengangkatan Menjadi Pegawai Negeri Golongan 2
  .13,Pengangkatan Menjadi Pegawai Negeri Golongan 3
  .14,Pengangkatan Menjadi Pegawai Negeri Golongan 4
  .15,Pengangkatan Menjadi Pegawai Negeri Sipil Yang Cuti Di Luar Tanggungan Negara
   .2,"Pengangkatan Dalam Jabatan, Pembebasan Dari Jabatan, Berita Acara Serah Terima Jabatan"
 .21,Sekjen/Dirjen/Irjen/Kabag
.22,Kepala Biro/Direktur/Inspektur/Kepala Pusat/Sekretaris/Kepala Dinas/Asisten Sekwilda
.23,Kepala Bagian/Kepala Sub Direktorat/Kepala Bidang/Inspektur Pembantu
.24,Kepala Subbagian/Kepala Seksi/Kepala Sub Bidang/Pemeriksa
.25,Residen/Pembantu Gubernur
.26,Wedana/Pembantu Bupati
.27,Camat
.28,Lurah Administratif (Lurah Desa)
.29,Jabatan Lainnya
822,Kenaikan Gaji Berkala
  .1,Pegawai Golongan 1
  .2,Pegawai Golongan 2
  .3,Pegawai Golongan 3
  .4,Pegawai Golongan 4
823,Kenaikan Pangkat / Pengangkatan
  .1,Pegawai Golongan 1
  .2,Pegawai Golongan 2
  .3,Pegawai Golongan 3
  .4,Pegawai Golongan 4
824,Pemindahan / Pelimpahan / Perbantuan
  .1,Pegawai Golongan 1
  .2,Pegawai Golongan 2
  .3,Pegawai Golongan 3
  .4,Pegawai Golongan 4
  .5,Lolos Butuh
  .6,Kurikulum dan Silabi
  .7,Proposal (TOR)
825,Datasering dan Penempatan Kembali
826,Penunjukan Tugas Belajar
  .1,Dalam Negeri
  .2,Luar Negeri
  .3,Tunjangan Belajar
  .4,Penempatan Kembali
827,Wajib Militer
828,Mutasi Dengan Instansi Lain
829,-
830,KEDUDUKAN
,"Meliputi: Perhitungan Masa Kerja, Penyesuaian Pangkat/Gaji, Penghargaan Ijasah, Dan Jenjang Pangkat"
831,Perhitungan Masa Kerja
832,Penyesuaian Pangkat / Gaji
.1,Pegawai Golongan 1
.2,Pegawai Golongan 2
.3,Pegawai Golongan 3
.4,Pegawai Golongan 4
833,Penghargaan Ijazah / Penyesuaian
834,Jenjang Pangkat / Eselonering
835,-
836,-
837,-
840,KESEJAHTERAAN PEGAWAI
,"Meliputi: Tunjangan, Dana, Perawatan Kesehatan, Koperasi, Distribusi, Permahan/Tanah, Bantuan Sosial, Rekreasi Dan Dispensasi."
841,Tunjangan
    .1,Jabatan
    .2,Kehormatan
    .3,Kematian/Uang Duka
    .4,Tunjangan Hari Raya
    .5,Perjalanan Dinas Tetap/Cuti/Pindah
    .6,Keluarga
    .7,"Sandang, Pangan, Papan (Bapertarum)"
842,Dana
   .1,Taspen
   .2,Kesehatan
. 3,Asuransi
843,Perawatan Kesehatan
   .1,Poliklinik
   .2,Perawatan Dokter
.3,Obat-Obatan
.4,Keluarga Berencana
844,Koperasi / Distribusi
  .1,Distribusi Pangan
  .2,Distribusi Sandang
  .3,Distribusi Papan
845,Perumahan/Tanah
.1, Perumahan Pegawai
.2,Tanah Kapling
.3,Losmen/Hotel
846,Bantuan Sosial
.1,Bantuan Kebakaran
.2,Bantuan Kebanjiran
847,-
848,-
849,-
850,"CUTI Meliputi Cuti Tahunan, Cuti Besar, Cuti Sakit, Cuti Hamil, Cuti Naik Haji, Cuti "
,Diluar Tanggungan Negara Dan Cuti Alasan Lain
851,Cuti Tahunan
852,Cuti Besar
853,Cuti Sakit
854,Cuti Hamil
855,Cuti Naik Haji/Umroh
856,Cuti Di Luar Tangungan Neagara
857,Cuti Alasan Lain/Alasan Penting
858,-
859,-
860,PENILAIAN 
,"Meliputi: Penghargaan, Hukuman, Konduite, Ujian Dinas,Penilaian Kakayaan "
,              Pribadi Dan Rehabilitasi
861,Penghargaan
  .1,Bintang/Satyalencana
  .2,Kenaikan Pangkat Anumerta
.3,Kenaikan Gaji Istimewa
.4,Hadiah Berupa Uang
.5,Pegawai Teladan
862,Hukuman
.1,Teguran Peringatan
.2,Penundaan Kenaikan Gaji
.3,Penurunan Pangkat
.4,Pemindahan
,Catatan: Pemberhentian Untuk Sementara Waktu Dan Pemberhentian Tidak Dengan Hormat Lihat 887 Dan 888
863,"Konduite, DP3, Disiplin Pegawai"
864,Ujian Dinas
.1,Tingkat 1
.2,Tingkat 2
.3,Tingkat 3
865,Penilaian Kehidupan Pegawai Negeri
,"Meliputi: Petunjuk Pelaksanaan Hidup Sederhana, Penilaian Kekayaan Pribadi "
,( LP2P )
866,Rehabilitasi / Pengaktifan Kembali
867,-
868,-
869,-
870,TATA USAHA KEPEGAWAIAN
,"Meliputi: Formasi, Bezetting, Registrasi,Daftar, Riwayat Hidup, Hak, Penggajian, Sumpah,/Janji Dan Korps Pegawai"
871,Formasi
872,Bezetting/Daftar Urut Kepegawaian
873,Registrasi
.1,NIP
.2,KARPEG
.3,Legitiminasi/Tanda Pengenal
.4,"Daftar Keluarga, Perkawinan, Perceraian, Karis, Karsu"
874,Daftar Riwayat Pekerjaan
.1,Tanggal Lahir
.2,Penggantian Nama
.3,Izin kepartaian Organisasi
875,Kewenangan Mutasi Pegawai
.1,Pelimpahan Wewenang
.2,Specimen Tanda Tangan
876,Penggajian
.1,SKPP
877,Sumpah/Janji
878,Korps Pegawai
879,-
880,PEMBERHENTIAN PEGAWAI
,"Meliputi Atas  Pemberhentian,Permintaan Sendiri, Dengan Hak Pensiun, Karena"
,"Meninggal Dunia, Alasan Lain, Dengan Diberi Uang Pesangon, Uang Tnggu Untuk"
,Sementara Waktu Dan Pemberhentian Tidak Dengan  Hormat
881,Permintaan Sendiri
882,Dengan Hak Pensiun
.1,Pemberhentian Dengan Hak Pensiun Pegawai Negeri Golongan 1
.2,Pemberhentian Dengan Hak Pensiun Pegawai Negeri Golongan 2
.3,Pemberhentian Dengan Hak Pensiun Pegawai Negeri Golongan 3
.4,Pemberhentian Dengan Hak Pensiun Pegawai Negeri Golongan 4
.5,Pensiun Janda / Duda
.6,Pensiun Yatim Piatu
.7,Uang Muka Pensiun
883,Karena Meninggal
.1,Karena Meninggal Dalam Tugas
884,Alasan Lain
885,Uang Pesangon
886,Uang Tunggu
887,Untuk Sementara Waktu
888,Tidak Dengan Hormat
889,-
890,PENDIDIKAN PEGAWAI
,"Meliputi: Perencanaan, Pendidikan Reguler, Pendidikan Non-Reguler, Pendidikan Ke Luar Negeri, Metode, Tenaga Pengajar, Administrasi Pendidikan, Fasilitas Sarana Pendidikan"
891,Perencanaan 
.1,Program
.2,Kurikulum dan Silabi
.3,Proposal ( TOR )
892,Pendidikan _Egular / Kader
.1,IPDN / APDN
.2,Kursus-Kursus Reguler
893,Pendidikan dan Pelatihan / Non Reguler
.1,LEMHANAS
.2,"Pendidikan dan Pelatihan Struktural, SPATI, SPAMEN, SPAMA, ADUMLA, ADUM"
.3,Kursus-Kursus / Penataran
.4,"Diklat Tehnik, Fungsional Dan Manajemen Pemerintahan"
.5,Diklat Lainnya
894,Pendidikan Luar Negeri
.1,Berkesinambungan / Berkala / Bergelar
.2,Non Gelar / Diploma
895,Metode
.1,Kuliah
.2,"Ceramah, Simposium"
.3,"Diskusi, Raker, Seminar, Lokakarya, Orientasi"
.4,"Studi Lapangan, Kkn, Widyawisata"
.5,Tanya Jawab / Sylabi / Modul / Kursil
.7,Penugasan
.8,Gladi
896,Tenaga Pengajar / Widyaiswara/Narasumber
.1,Moderator
897,Administrasi Pendidikan
.1,Tahun Pelajaran
.2,"Persyaratan, Pendaftaran, Testing, Ujian"
.3,STTP
.4,Penilaian Angka Kredit
.5,Laporan Pendidikan Dan Pelatihan
898,Fasilitas Belajar
.1,Tunjangan Belajar
.2,Asrama
.3,Uang Makan
.4,Uang Transport
.5,Uang Buku
.6,Uang Ujian
.7,Uang Semester / Uang Kuliah
.8,Uang Saku
899,Sarana
.1,Bantuan Sarana Belajar
.2,Bantuan Alat-Alat Tulis
.3,Bantuan Sarana Belajar Lainnya
900,KEUANGAN
901,Nota Keuangan
902,APBN
903,APBD
904,APBN-P
905,Dana Alokasi Umum
906,Dana Alokasi Khusus
907,Dekonsentrasi (Pelimpahan Dana Dari Pusat Ke Daerah)
907,-
908,-
910,ANGGARAN
911,Rutin
912,Pembangunan
913, Anggaran Belanja Tambahan
914,Daftar Isian Kegiatan (DIK)
.1,Daftar Usulan Kegiatan (DUK)
915,Daftar Isian Poyek (DIP)
.1,Daftar Usulan Proyek (DUP)
.2,Daftar Isian Pengguna Anggaran (DIPA)
916,Revisi Anggaran
917,-
918,-
920,OTORISASI / SKO
921,Rutin
922,Pembangunan
923,SIAP
924,Ralat SKO
925,-
926,-
927,-
930,VERIFIKASI
931,SPM Rutin (daftar p8)
932,SPM Pembangunan (daftar p8)
933,Penerimaan (daftar p6. p7
934,SPJ Rutin
935,SPJ Pembangunan
936,Nota Pemeriksaan
937,SP Pemindahan Pembukuan
938,-
939,-
940,PEMBUKUAN
941,Penyusunan Perhitungan Anggaran
942,Permintaan  Data Anggaran Laporan Fisik Pembangunan
943,Laporan Fisik Pembangunan
944,-
945,-
  950, PERBENDAHARAAN
951,Tuntutan Ganti Rugi (ICW Pasal 74)
952,Tuntutan Bendaharawan
953,Penghapusan Kekayaan Negara
954,Pengangkatan/Penggantian Pemimpin Proyak Dan Pengangkatan/Pemberhentian Bendaharawan
955,Spesimen Tanda Tangan
956,"Surat Tagihan Piutang, Ikhtisar Bulanan"
957,-
958,-
959,-
960,PEMBINAAN KEBENDAHARAAN
961,Pemeriksaan Kas Dan Hasil Pemeriksaan Kas
962,Pemeriksaan Administrasi Bendaharawan
963,Laporan Keuangan Bendaharawan
964,-
965,-
966,-
970,PENDAPATAN
971,Perimbangan Keuangan
972,Subsidi
973,"Pajak,Ipeda, IHH,IHPH"
974,Retribusi
975,Bea
976,Cukai
977,Pungutan / PNBP
978,"Bantuan Presiden, Menteri Dan Bantuan Lainnya"
979,-
980,-
981,-
990,BENDAHARAWAN
991,SKPP / SPP
992,Teguran SPJ
993,-
994,-
995,-
